file,type,severity,time_us,module,message
spi_framing.log,UVM,UVM_ERROR,82549.689289,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,82549.689289,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87501.754278,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,87505.594278,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,87514.12427,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,87514.12427,dsi3_master_transmission_checker,measured PDCM period at channel 0: 5215.000000 us - 4 pulses left
spi_framing.log,UVM,UVM_INFO,87516.124286,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,87516.124286,dsi3_master_transmission_checker,measured PDCM period at channel 1: 5215.000000 us - 4 pulses left
spi_framing.log,UVM,UVM_INFO,87631.249278,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87631.249278,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87631.249278,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 4 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,87631.249278,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 5 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87631.249278,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87631.249278,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 9 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,87635.194278,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,87639.034278,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,87764.689278,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87764.689278,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 6 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87764.689278,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 7 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,87764.689278,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,87764.689278,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 9 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,92716.754281,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,92720.594281,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,92729.124302,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,92729.124302,dsi3_master_transmission_checker,measured PDCM period at channel 0: 5215.000000 us - 3 pulses left
spi_framing.log,UVM,UVM_INFO,92731.124289,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,92731.124289,dsi3_master_transmission_checker,measured PDCM period at channel 1: 5215.000000 us - 3 pulses left
spi_framing.log,UVM,UVM_INFO,92846.249281,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 1 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92846.249281,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92846.249281,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 3 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 6 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92846.249281,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 7 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 8 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92846.249281,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92846.249281,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 9 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,92850.194281,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,92854.034281,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,92979.689281,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,92979.689281,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,92979.689281,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92979.689281,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 5 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92979.689281,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92979.689281,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 8 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,92979.689281,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,92979.689281,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 9 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,97931.75427,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,97935.59427,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,97944.124262,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,97944.124262,dsi3_master_transmission_checker,measured PDCM period at channel 0: 5215.000000 us - 2 pulses left
spi_framing.log,UVM,UVM_INFO,97946.124278,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,97946.124278,dsi3_master_transmission_checker,measured PDCM period at channel 1: 5215.000000 us - 2 pulses left
spi_framing.log,UVM,UVM_INFO,98061.24927,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_ERROR,98061.24927,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98061.24927,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98061.24927,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98061.24927,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,98061.24927,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 7 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,98065.19427,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,98069.03427,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,98194.68927,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,98194.68927,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98194.68927,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98194.68927,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,98194.68927,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,98194.68927,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 6 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,103146.754302,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,103150.594302,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,103159.124294,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,103159.124294,dsi3_master_transmission_checker,measured PDCM period at channel 0: 5215.000000 us - 1 pulses left
spi_framing.log,UVM,UVM_INFO,103161.124281,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,103161.124281,dsi3_master_transmission_checker,measured PDCM period at channel 1: 5215.000000 us - 1 pulses left
spi_framing.log,UVM,UVM_INFO,103276.249302,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_ERROR,103276.249302,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,103276.249302,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,103276.249302,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 3 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,103276.249302,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,103276.249302,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 6 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,103276.249302,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,103276.249302,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 7 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,103280.194302,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,103284.034302,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,103409.689302,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,103409.689302,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,103409.689302,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,103409.689302,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 3 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,103409.689302,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,103409.689302,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,103409.689302,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 10 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,108361.754262,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,108365.594262,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,108374.124261,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,108374.124261,dsi3_master_transmission_checker,measured PDCM period at channel 0: 5215.000000 us - 0 pulses left
spi_framing.log,UVM,UVM_INFO,108376.12427,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,108376.12427,dsi3_master_transmission_checker,measured PDCM period at channel 1: 5215.000000 us - 0 pulses left
spi_framing.log,UVM,UVM_INFO,108491.249262,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_INFO,108491.249262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 0 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108491.249262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,108491.249262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 9 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,108495.194262,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,108499.034262,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,108624.689262,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 3 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,108624.689262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,113965.449262,dsi3_master_transmission_checker,read PDCM frame: channels 0b01
spi_framing.log,UVM,UVM_ERROR,113965.449262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,113965.449262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,113965.449262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 3 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,113965.449262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 5 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,113965.449262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,113965.449262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,113965.449262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,114091.209262,dsi3_master_transmission_checker,read PDCM frame: channels 0b10
spi_framing.log,UVM,UVM_ERROR,114091.209262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,114091.209262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 2 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,114091.209262,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 3 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,114091.209262,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 5 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,114091.209262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 6 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,114091.209262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 7 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,114091.209262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 9 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,114095.154262,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,114098.994262,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,114102.834262,sim:measure,'DSI_STAT' status = PASS
spi_framing.log,UVM,UVM_INFO,114106.674262,sim:measure,'DSI_CMD' status = PASS
spi_framing.log,UVM,UVM_INFO,114611.514262,random_pdcm_and_read_multiple_packets_seq,random_pdcm_and_read_multiple_packets_seq sequence starting
spi_framing.log,UVM,UVM_INFO,114611.515262,sim:description:2,**19 periods of random 3 packets of 38 symbols using SID 0b00 on all channels
spi_framing.log,UVM,UVM_INFO,114611.515262,upload_tdma_scheme_seq,upload_tdma_scheme_seq sequence starting
spi_framing.log,UVM,UVM_INFO,114673.036262,upload_tdma_scheme_seq,uploaded TDMA scheme:
spi_framing.log,UVM,UVM_INFO,114725.811262,dsi3_master_transmission_checker,start PDCM at channel 0 with 19 pulses and a PDCM period of 977
spi_framing.log,UVM,UVM_INFO,114725.811262,dsi3_master_transmission_checker,start PDCM at channel 1 with 19 pulses and a PDCM period of 977
spi_framing.log,UVM,UVM_INFO,114749.013166,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,114751.013182,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,115726.013145,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,115726.013145,dsi3_master_transmission_checker,measured PDCM period at channel 0: 977.000000 us - 17 pulses left
spi_framing.log,UVM,UVM_INFO,115728.01315,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,115728.01315,dsi3_master_transmission_checker,measured PDCM period at channel 1: 977.000000 us - 17 pulses left
spi_framing.log,UVM,UVM_INFO,115799.851262,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
spi_framing.log,UVM,UVM_ERROR,115799.851262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,115799.851262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,115799.851262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,115799.851262,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 0 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,115799.851262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,116703.013174,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,116703.013174,dsi3_master_transmission_checker,measured PDCM period at channel 0: 977.000000 us - 16 pulses left
spi_framing.log,UVM,UVM_INFO,116705.01319,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,116705.01319,dsi3_master_transmission_checker,measured PDCM period at channel 1: 977.000000 us - 16 pulses left
spi_framing.log,UVM,UVM_INFO,116823.891262,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
spi_framing.log,UVM,UVM_ERROR,116823.891262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,116823.891262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,116823.891262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 1 because of gray zone timing
spi_framing.log,UVM,UVM_ERROR,116823.891262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,116823.891262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,117680.013153,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,117680.013153,dsi3_master_transmission_checker,measured PDCM period at channel 0: 977.000000 us - 15 pulses left
spi_framing.log,UVM,UVM_INFO,117682.013158,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,117682.013158,dsi3_master_transmission_checker,measured PDCM period at channel 1: 977.000000 us - 15 pulses left
spi_framing.log,UVM,UVM_INFO,117847.931262,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
spi_framing.log,UVM,UVM_INFO,117847.931262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 0 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,117847.931262,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 1 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,118657.013182,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,118657.013182,dsi3_master_transmission_checker,measured PDCM period at channel 0: 977.000000 us - 14 pulses left
spi_framing.log,UVM,UVM_INFO,118659.013173,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,118659.013173,dsi3_master_transmission_checker,measured PDCM period at channel 1: 977.000000 us - 14 pulses left
spi_framing.log,UVM,UVM_INFO,118871.971262,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
spi_framing.log,UVM,UVM_ERROR,118871.971262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,118871.971262,m_master_transmission_checker_0,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 0, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,118871.971262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 0 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_ERROR,118871.971262,m_master_transmission_checker_1,"unexpected CRC flag for CRC_EN = 0 in packet header of packet index 1 at channel 1, expected 0, read 0"
spi_framing.log,UVM,UVM_INFO,118871.971262,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 1 because of gray zone timing
spi_framing.log,UVM,UVM_INFO,119634.01315,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
spi_framing.log,UVM,UVM_INFO,119634.01315,dsi3_master_transmission_checker,measured PDCM period at channel 0: 977.000000 us - 13 pulses left
spi_framing.log,UVM,UVM_INFO,119636.013166,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
spi_framing.log,UVM,UVM_INFO,119636.013166,dsi3_master_transmission_checker,measured PDCM period at channel 1: 977.000000 us - 13 pulses left
