file,type,severity,time_us,module,message,cluster
shut_off.log,UVM,UVM_INFO,22740.950722,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,22756.278738,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,22993.383,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,22993.383,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 0 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,22993.383,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 3 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,22993.383,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 5 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,23088.503,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,23183.623,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,23290.343,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,23290.343,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,23313.513159,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,23315.513146,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,24313.513167,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,24313.513167,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,24315.513154,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,24315.513154,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,24694.128,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,24862.808,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,24942.612167,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,24970.721154,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,25078.906167,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,25098.213154,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,25236.401167,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,25243.787154,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,25907.823,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,25907.823,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,25907.823,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,26002.943,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,26098.063,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,26204.783,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,26204.783,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,26227.957634,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,26229.957591,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,27230.568,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,27413.248,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,27457.572599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27492.471642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27598.070599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27616.852642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27733.702599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27753.468642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27860.451599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27860.703642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,27998.110599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,28026.778642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,28145.348599,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,28161.056642,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,28458.263,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,28458.263,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 0 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,28458.263,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,28553.383,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,28648.503,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,28755.223,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,28755.223,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,28778.402034,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,28780.40205,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,29778.402042,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,29778.402042,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,29780.402058,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,29780.402058,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,30320.008,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,30581.688,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,30690.892042,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,30699.438058,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,31626.703,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,31626.703,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 3 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,31626.703,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 0 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,31721.823,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,31816.943,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,31923.663,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,31923.663,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,31946.846482,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,31948.846498,sim:measure,"'t__DSI,BIT,8__' = '7.999000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,32946.84649,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,32946.84649,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,32948.846506,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,32948.846506,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,33273.448,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,33524.128,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,33583.54449,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,33595.414506,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,33715.368506,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,33744.51549,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,33849.50649,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,33874.169506,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,34569.143,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,34569.143,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 6 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,34569.143,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 1 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,34569.143,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,34664.263,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,34759.383,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,34866.103,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,34866.103,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,34889.290922,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,34891.290938,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,35889.29093,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,35889.29093,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,35891.290946,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,35891.290946,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,36210.888,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,36338.568,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,36399.562946,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36403.38893,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36524.49293,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36553.321946,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36677.800946,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36678.61693,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36795.73493,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,36829.162946,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,37383.583,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,37383.583,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 3 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,37383.583,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 5 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,37383.583,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 1 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,37478.703,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,37573.823,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,37680.543,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,37680.543,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,37703.735418,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,37705.735383,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,38703.735375,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,38703.735375,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,38705.73537,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,38705.73537,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,38821.328,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,38949.008,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,38960.08037,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39088.949375,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39100.21337,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39201.91537,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39231.192375,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39357.10037,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39360.027375,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39478.90937,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39494.003375,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39601.857375,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39615.58137,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,39994.023,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,40089.143,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,40184.263,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,40290.983,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,40290.983,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,40314.179866,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,40316.179815,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,41314.179807,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,41314.179807,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,41316.179818,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,41316.179818,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,41983.768,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,42245.448,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,43290.463,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,43290.463,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,43290.463,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 6 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,43290.463,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 1 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,43385.583,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,43480.703,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,43587.423,dsi3_master_transmission_checker,start PDCM at channel 0 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,43587.423,dsi3_master_transmission_checker,start PDCM at channel 1 with 3 pulses and a PDCM period of 1000,-1
shut_off.log,UVM,UVM_INFO,43610.624258,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,43612.624274,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,44610.624266,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,44610.624266,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,44612.624282,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,44612.624282,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left,-1
shut_off.log,UVM,UVM_INFO,44874.208,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,45155.888,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,45239.643266,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,45254.124282,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,45381.884266,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,45397.296282,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,45519.690282,m_master_transmission_checker_1,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,45542.408266,m_master_transmission_checker_0,ignored unexpected slave response,-1
shut_off.log,UVM,UVM_INFO,46200.903,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,46200.903,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 5 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,46200.903,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing,-1
shut_off.log,UVM,UVM_INFO,46296.023,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,46391.143,dsi3_master_transmission_checker,read PDCM frame: channels 0b11,-1
shut_off.log,UVM,UVM_INFO,46491.248,dsi_enable_abort_discovery_mode_seq,dsi_enable_abort_discovery_mode_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,46491.249,sim:description:1,*abort Discovery Mode using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,46491.249,sim:description:2,**abort Discovery Mode after slave number 2 using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,46602.809397,sim:measure,"'t__Disc_dly_valid,8__' = '73.678000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,46604.213374,sim:measure,"'t__Disc_dly_valid,8__' = '72.231000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,46642.136533,sim:measure,"'t__Disc_per,8__' = '125.111000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,46644.136478,sim:measure,"'t__Disc_per,8__' = '125.111000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,46730.342478,sim:measure,"'t__Disc_dly_valid,8__' = '74.353000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,46730.455533,sim:measure,"'t__Disc_dly_valid,8__' = '76.743000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,46767.192082,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,46769.192059,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,46809.705374,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,46918.385374,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,46922.225374,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,46926.065374,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,46929.905374,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,46933.745374,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,47433.745374,spec_CRM_command_seq,spec_CRM_command_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,47433.746374,sim:description:2,**CRM Command Sequence(Equal commands),-1
shut_off.log,UVM,UVM_INFO,48560.626374,sim:description:2,**abort Discovery Mode after slave number 7 using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,48670.870303,sim:measure,"'t__Disc_dly_valid,8__' = '72.304000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48678.317258,sim:measure,"'t__Disc_dly_valid,8__' = '78.579000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,48711.192082,sim:measure,"'t__Disc_per,8__' = '124.778000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48713.192059,sim:measure,"'t__Disc_per,8__' = '124.778000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,48790.926082,sim:measure,"'t__Disc_dly_valid,8__' = '68.272000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48802.036059,sim:measure,"'t__Disc_dly_valid,8__' = '77.704000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,48836.24763,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48838.247641,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,48920.02663,sim:measure,"'t__Disc_dly_valid,8__' = '72.938000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48922.321641,sim:measure,"'t__Disc_dly_valid,8__' = '72.037000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,48961.303178,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,48963.303194,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49043.883178,sim:measure,"'t__Disc_dly_valid,8__' = '70.681000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49049.202194,sim:measure,"'t__Disc_dly_valid,8__' = '74.391000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49086.358726,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49088.358742,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49170.508726,sim:measure,"'t__Disc_dly_valid,8__' = '72.435000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49175.702742,sim:measure,"'t__Disc_dly_valid,8__' = '74.824000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49211.414274,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49213.41429,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49292.398274,sim:measure,"'t__Disc_dly_valid,8__' = '68.441000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49297.22329,sim:measure,"'t__Disc_dly_valid,8__' = '72.531000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49336.469822,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49338.469838,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49415.425822,sim:measure,"'t__Disc_dly_valid,8__' = '67.080000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49425.324838,sim:measure,"'t__Disc_dly_valid,8__' = '75.324000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49461.52537,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,49463.525386,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,49504.094258,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,49612.774258,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,49616.614258,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,49620.454258,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
